"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","FRSHTT"
"72539014836","2014-01-01","42.7761","-84.5997","261.8","LANSING CAPITAL CITY AIRPORT, MI US","  11.7","24","   4.8","24","1028.4","14","994.3","24","  6.1","24","  7.4","24"," 12.0","999.9","  18.0"," ","   9.0"," "," 0.03","G","  2.0","001000"
"72539014836","2014-01-02","42.7761","-84.5997","261.8","LANSING CAPITAL CITY AIRPORT, MI US","  11.0","24","   4.7","24","1024.6","10","990.5","24","  3.8","24"," 12.1","24"," 17.1"," 25.1","  14.0"," ","   8.1"," "," 0.09","G","  3.1","001000"
"72539014836","2014-01-03","42.7761","-84.5997","261.8","LANSING CAPITAL CITY AIRPORT, MI US","   1.4","24","  -6.6","24","1029.0","24","994.9","24","  9.4","24","  6.3","24"," 15.9"," 22.0","  12.9"," "," -11.0"," "," 0.01","G","  5.9","001000"
"72539014836","2014-01-04","42.7761","-84.5997","261.8","LANSING CAPITAL CITY AIRPORT, MI US","  19.7","24","   7.9","24","1015.9","24","982.7","24","  9.7","24"," 14.8","24"," 22.9"," 28.9","  30.9","*","  10.9","*"," 0.00","G","  5.9","001000"
"72539014836","2014-01-05","42.7761","-84.5997","261.8","LANSING CAPITAL CITY AIRPORT, MI US","  26.1","24","  23.4","24","1014.4","10","982.5","24","  1.3","24","  7.3","24"," 15.9"," 22.9","  30.9"," ","  12.9"," "," 0.30","G","  5.9","101000"
"72539014836","2014-01-06","42.7761","-84.5997","261.8","LANSING CAPITAL CITY AIRPORT, MI US","   9.8","24","   4.1","24","1009.2"," 8","977.4","24","  2.8","24"," 15.2","24"," 26.0"," 35.0","  28.9"," ","  -2.9"," "," 0.60","G","  9.8","101000"
"72539014836","2014-01-07","42.7761","-84.5997","261.8","LANSING CAPITAL CITY AIRPORT, MI US","  -7.2","24"," -14.0","24","1021.3","13","986.9","24","  4.7","24"," 13.6","24"," 18.1"," 26.0","  16.0"," "," -13.0"," "," 0.02","G"," 16.1","001000"
"72539014836","2014-01-08","42.7761","-84.5997","261.8","LANSING CAPITAL CITY AIRPORT, MI US","   4.8","24","  -2.4","24","1028.3","23","994.0","24","  9.6","24","  7.4","24"," 15.0"," 17.1","  17.1"," "," -13.0"," "," 0.00","G"," 16.9","001000"
"72539014836","2014-01-09","42.7761","-84.5997","261.8","LANSING CAPITAL CITY AIRPORT, MI US","   9.7","24","   4.3","24","1033.4","23","999.8","24","  8.7","24","  4.3","24"," 11.1","999.9","  19.0"," ","  -0.9"," "," 0.02","G"," 16.9","001000"
"72539014836","2014-01-10","42.7761","-84.5997","261.8","LANSING CAPITAL CITY AIRPORT, MI US","  26.8","24","  23.8","24","1021.5","15","988.7","24","  3.8","24","  7.8","24"," 12.0","999.9","  37.0","*","  17.6","*"," 0.02","G"," 15.0","111000"
"72539014836","2014-01-11","42.7761","-84.5997","261.8","LANSING CAPITAL CITY AIRPORT, MI US","  37.9","24","  36.2","24"," 999.5","21","967.7","24","  5.7","24"," 11.2","24"," 20.0"," 26.0","  41.0"," ","  21.0"," "," 0.45","G"," 15.0","110000"
"72539014836","2014-01-12","42.7761","-84.5997","261.8","LANSING CAPITAL CITY AIRPORT, MI US","  33.2","24","  25.9","24","1007.9","24","975.6","24","  9.6","24"," 12.3","24"," 19.0"," 27.0","  41.0"," ","  30.9"," "," 0.10","G","  7.1","000000"
"72539014836","2014-01-13","42.7761","-84.5997","261.8","LANSING CAPITAL CITY AIRPORT, MI US","  39.6","24","  29.4","24","1003.6","24","971.6","24"," 10.0","24"," 11.4","24"," 15.0"," 22.0","  44.1"," ","  30.9"," "," 0.00","G","  5.9","010000"
