"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","FRSHTT"
"72539014836","2015-01-01","42.7761","-84.5997","261.8","LANSING CAPITAL CITY AIRPORT, MI US","  21.2","24","  11.4","24","1016.0","24","983.1","24","  9.5","24"," 15.7","24"," 21.0"," 29.9","  26.1"," ","  14.0"," "," 0.02","G","999.9","001000"
"72539014836","2015-01-02","42.7761","-84.5997","261.8","LANSING CAPITAL CITY AIRPORT, MI US","  28.7","24","  18.0","24","1022.8","23","989.3","24"," 10.0","24","  7.9","23"," 17.1"," 22.0","  34.0"," ","  19.0"," "," 0.00","G","999.9","000000"
"72539014836","2015-01-03","42.7761","-84.5997","261.8","LANSING CAPITAL CITY AIRPORT, MI US","  28.6","24","  24.1","24","1021.3","19","987.6","24","  5.9","24","  5.6","24"," 13.0"," 15.9","  34.0"," ","  21.9"," "," 0.00","G","999.9","111000"
"72539014836","2015-01-04","42.7761","-84.5997","261.8","LANSING CAPITAL CITY AIRPORT, MI US","  30.8","24","  28.6","24","1008.4"," 9","976.1","24","  3.5","24","  6.3","24"," 18.1"," 24.1","  33.1","*","  19.4","*"," 0.52","G","999.9","111000"
"72539014836","2015-01-05","42.7761","-84.5997","261.8","LANSING CAPITAL CITY AIRPORT, MI US","   9.6","24","   2.4","24","1027.9","13","995.6","24","  6.1","24"," 12.1","24"," 19.0"," 28.0","  32.0"," ","   3.9"," "," 0.10","G","999.9","001000"
"72539014836","2015-01-06","42.7761","-84.5997","261.8","LANSING CAPITAL CITY AIRPORT, MI US","   9.3","24","   3.1","24","1026.4","16","992.8","24","  5.5","24","  9.7","24"," 20.0"," 28.9","  17.1"," ","   3.9"," "," 0.06","G","  2.0","001000"
"72539014836","2015-01-07","42.7761","-84.5997","261.8","LANSING CAPITAL CITY AIRPORT, MI US","   9.2","24","  -0.3","24","1027.7","19","992.9","24","  8.6","24"," 13.2","24"," 20.0"," 25.1","  17.1"," ","   3.9"," "," 0.07","G","  3.1","001000"
"72539014836","2015-01-08","42.7761","-84.5997","261.8","LANSING CAPITAL CITY AIRPORT, MI US","   4.1","24","  -3.6","24","1029.4","21","994.3","24","  8.0","24"," 13.9","24"," 22.0"," 28.0","  12.9"," ","  -0.9"," "," 0.00","G","  3.1","001000"
"72539014836","2015-01-09","42.7761","-84.5997","261.8","LANSING CAPITAL CITY AIRPORT, MI US","  10.9","24","   4.1","24","1014.8"," 9","981.2","24","  3.6","24"," 14.6","24"," 21.0"," 29.9","  15.8","*","   5.0","*"," 0.08","G","  3.9","001000"
"72539014836","2015-01-10","42.7761","-84.5997","261.8","LANSING CAPITAL CITY AIRPORT, MI US","   5.7","24","  -0.8","24","1028.6","19","994.2","24","  7.3","24"," 11.0","24"," 19.0"," 22.9","  15.1"," ","   1.9"," "," 0.01","G","  5.1","001000"
