"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","FRSHTT"
"72539014836","2017-01-01","42.7761","-84.5997","261.8","LANSING CAPITAL CITY AIRPORT, MI US","  31.2","24","  19.0","24","1018.1","22","984.6","24"," 10.0","24","  7.8","24"," 14.0"," 19.0","  43.0"," ","  21.0"," "," 0.00","G","999.9","000000"
"72539014836","2017-01-02","42.7761","-84.5997","261.8","LANSING CAPITAL CITY AIRPORT, MI US","  32.8","24","  22.5","24","1023.1","23","990.2","24","  9.0","24","  4.5","24"," 11.1","999.9","  44.1"," ","  21.0"," "," 0.00","G","999.9","010000"
"72539014836","2017-01-03","42.7761","-84.5997","261.8","LANSING CAPITAL CITY AIRPORT, MI US","  36.5","24","  34.0","24","1010.6","13","978.4","24","  2.2","24","  5.3","24"," 12.0","999.9","  44.1"," ","  23.0"," "," 0.53","G","999.9","110000"
"72539014836","2017-01-04","42.7761","-84.5997","261.8","LANSING CAPITAL CITY AIRPORT, MI US","  24.6","24","  18.0","24","1007.5","11","975.7","24","  5.7","24"," 16.4","24"," 25.1"," 38.1","  37.4","*","  15.8","*"," 0.01","G","999.9","011000"
"72539014836","2017-01-05","42.7761","-84.5997","261.8","LANSING CAPITAL CITY AIRPORT, MI US","  13.9","24","   5.0","24","1014.5","16","981.3","24","  7.0","24"," 12.2","24"," 20.0"," 27.0","  18.0","*","   9.0","*"," 0.00","D","999.9","001000"
"72539014836","2017-01-06","42.7761","-84.5997","261.8","LANSING CAPITAL CITY AIRPORT, MI US","   9.0","24","   0.6","24","1020.6","19","986.7","24","  8.6","24","  6.9","24"," 14.0"," 17.1","  15.1"," ","   3.9"," "," 0.00","G","999.9","001000"
"72539014836","2017-01-07","42.7761","-84.5997","261.8","LANSING CAPITAL CITY AIRPORT, MI US","   8.9","24","   2.3","24","1028.7","16","995.3","24","  5.7","24","  8.2","24"," 15.0"," 20.0","  15.1"," ","   3.9"," "," 0.00","G","999.9","001000"
"72539014836","2017-01-08","42.7761","-84.5997","261.8","LANSING CAPITAL CITY AIRPORT, MI US","  11.2","24","   1.8","24","1035.6","23","001.5","24","  9.4","24","  9.1","24"," 17.1"," 22.9","  17.1"," ","   3.9"," "," 0.01","G","999.9","001000"
"72539014836","2017-01-09","42.7761","-84.5997","261.8","LANSING CAPITAL CITY AIRPORT, MI US","  19.8","24","   8.6","24","1030.4","22","996.6","24"," 10.0","24"," 11.1","24"," 15.9"," 22.9","  27.0"," ","   6.1"," "," 0.00","G","999.9","000000"
"72539014836","2017-01-10","42.7761","-84.5997","261.8","LANSING CAPITAL CITY AIRPORT, MI US","  32.2","24","  27.3","24","1011.6","15","979.4","24","  4.7","24"," 13.9","24"," 25.1"," 34.0","  46.9"," ","  15.1"," "," 0.34","G","999.9","111000"
"72539014836","2017-01-11","42.7761","-84.5997","261.8","LANSING CAPITAL CITY AIRPORT, MI US","  35.7","24","  28.3","24","1010.4","19","977.4","24","  8.8","24"," 15.9","24"," 32.1"," 46.0","  46.9"," ","  26.1"," "," 0.17","G","  3.1","010000"
"72539014836","2017-01-12","42.7761","-84.5997","261.8","LANSING CAPITAL CITY AIRPORT, MI US","  33.2","24","  30.3","24","1014.2","14","979.7","24","  5.2","24","  7.2","24"," 14.0"," 19.0","  48.0"," ","  27.0"," "," 0.67","G","999.9","011000"
"72539014836","2017-01-13","42.7761","-84.5997","261.8","LANSING CAPITAL CITY AIRPORT, MI US","  21.5","24","  11.5","24","1037.0","22","003.3","24"," 10.0","24","  7.3","24"," 18.1"," 22.0","  36.0"," ","  17.1"," "," 0.11","G","999.9","000000"
"72539014836","2017-01-14","42.7761","-84.5997","261.8","LANSING CAPITAL CITY AIRPORT, MI US","  22.9","24","  15.0","24","1036.4","24","002.8","24"," 10.0","24","  4.3","24","  6.0","999.9","  30.0"," ","  17.1"," "," 0.00","G","999.9","000000"
"72539014836","2017-01-15","42.7761","-84.5997","261.8","LANSING CAPITAL CITY AIRPORT, MI US","  23.8","24","  16.7","24","1030.8","24","997.4","24","  6.8","24","  2.7","24","  8.9","999.9","  35.1"," ","  15.1"," "," 0.00","G","999.9","000000"
"72539014836","2017-01-16","42.7761","-84.5997","261.8","LANSING CAPITAL CITY AIRPORT, MI US","  27.0","24","  21.4","24","1027.2","24","994.1","24","  5.8","24","  3.1","24","  8.0","999.9","  35.1"," ","  15.1"," "," 0.00","G","999.9","011000"
"72539014836","2017-01-17","42.7761","-84.5997","261.8","LANSING CAPITAL CITY AIRPORT, MI US","  34.9","24","  32.4","24","1014.2","11","981.0","24","  3.1","24","  6.7","24"," 14.0","999.9","  39.2","*","  32.0","*"," 0.66","G","999.9","110000"
"72539014836","2017-01-18","42.7761","-84.5997","261.8","LANSING CAPITAL CITY AIRPORT, MI US","  36.9","24","  33.9","24","1016.4","19","984.0","24","  5.5","24","  9.9","24"," 13.0","999.9","  39.0"," ","  33.1"," "," 0.17","G","999.9","010000"
"72539014836","2017-01-19","42.7761","-84.5997","261.8","LANSING CAPITAL CITY AIRPORT, MI US","  35.3","24","  30.1","24","1017.4","22","985.1","24","  7.9","24","  7.7","24"," 13.0"," 18.1","  41.0"," ","  33.1"," "," 0.00","G","999.9","000000"
"72539014836","2017-01-20","42.7761","-84.5997","261.8","LANSING CAPITAL CITY AIRPORT, MI US","  34.9","24","  32.0","24","1008.9","16","975.9","24","  3.4","24","  5.3","24","  8.9","999.9","  41.0"," ","  33.1"," "," 0.02","G","999.9","010000"
